Date,Open,High,Low,Close
2025-02-21,281.0,295.04998779296875,266.95001220703125,266.95001220703125
2025-02-24,253.60000610351562,253.60000610351562,253.60000610351562,253.60000610351562
2025-02-25,240.9499969482422,240.9499969482422,240.9499969482422,240.9499969482422
2025-02-27,228.89999389648438,228.89999389648438,228.89999389648438,228.89999389648438
2025-02-28,217.4499969482422,217.4499969482422,217.4499969482422,217.4499969482422
2025-03-03,206.57000732421875,228.32000732421875,206.57000732421875,209.72999572753906
2025-03-04,199.24000549316406,220.2100067138672,199.24000549316406,212.17999267578125
2025-03-05,213.0,222.77999877929688,212.17999267578125,222.77999877929688
2025-03-06,233.91000366210938,233.91000366210938,233.91000366210938,233.91000366210938
2025-03-07,245.60000610351562,245.60000610351562,245.60000610351562,245.60000610351562
2025-03-10,258.0,263.0,233.6999969482422,237.8300018310547
2025-03-11,238.0,238.94000244140625,222.0,223.5800018310547
2025-03-12,220.5,232.1699981689453,220.5,224.67999267578125
2025-03-13,228.5,241.1999969482422,222.5,229.50999450683594
2025-03-17,232.94000244140625,264.1099853515625,232.94000244140625,242.27999877929688
2025-03-18,240.1999969482422,252.0,237.8000030517578,246.83999633789062
2025-03-19,250.0,268.0,247.52000427246094,253.39999389648438
2025-03-20,254.0,263.0,247.8000030517578,258.6400146484375
2025-03-21,262.5,275.0,260.0,262.6000061035156
2025-03-24,263.0,276.5899963378906,262.0,269.57000732421875
2025-03-25,273.6000061035156,289.95001220703125,264.69000244140625,268.30999755859375
2025-03-26,273.7799987792969,274.4200134277344,261.20001220703125,268.1000061035156
2025-03-27,275.0,275.0,254.6999969482422,258.510009765625
2025-03-28,256.05999755859375,265.20001220703125,252.0,255.52999877929688
2025-04-01,252.60000610351562,258.95001220703125,245.10000610351562,251.39999389648438
2025-04-02,250.10000610351562,261.29998779296875,241.10000610351562,255.0
2025-04-03,250.0,265.3999938964844,249.0,262.45001220703125
2025-04-04,263.1499938964844,263.1499938964844,245.1999969482422,251.64999389648438
2025-04-07,220.0,245.25,220.0,237.0
2025-04-08,238.0,254.0,233.5,244.14999389648438
2025-04-09,243.89999389648438,249.6999969482422,239.5,242.35000610351562
2025-04-11,245.0,252.25,235.1999969482422,241.3000030517578
2025-04-15,249.5,250.9499969482422,239.0,240.60000610351562
2025-04-16,236.5,247.39999389648438,236.5,238.3000030517578
2025-04-17,244.8000030517578,244.8000030517578,235.3000030517578,236.14999389648438
2025-04-21,236.64999389648438,259.0,236.64999389648438,243.35000610351562
2025-04-22,243.64999389648438,246.0,240.0,242.0500030517578
2025-04-23,242.0500030517578,246.5,233.14999389648438,235.6999969482422
2025-04-24,235.0,243.0,234.75,238.3000030517578
2025-04-25,238.3000030517578,243.8000030517578,227.35000610351562,229.35000610351562
2025-04-28,223.3000030517578,248.0,223.3000030517578,237.35000610351562
2025-04-29,233.85000610351562,252.14999389648438,233.8000030517578,237.5
2025-04-30,237.0,237.60000610351562,224.3000030517578,226.0
2025-05-02,226.0,231.88999938964844,213.1999969482422,217.02000427246094
2025-05-05,222.67999267578125,222.67999267578125,216.02000427246094,217.3699951171875
2025-05-06,215.1199951171875,220.55999755859375,205.0500030517578,208.57000732421875
2025-05-07,206.89999389648438,221.58999633789062,206.89999389648438,218.02000427246094
2025-05-08,218.00999450683594,229.9499969482422,206.0,208.6300048828125
2025-05-09,210.60000610351562,214.99000549316406,200.0500030517578,210.2899932861328
2025-05-12,212.5500030517578,221.0,212.5500030517578,217.1699981689453
2025-05-13,217.17999267578125,228.00999450683594,216.0800018310547,222.1300048828125
2025-05-14,223.36000061035156,228.0,222.25,225.4499969482422
2025-05-15,226.57000732421875,236.9600067138672,224.7100067138672,228.6300048828125
2025-05-16,232.99000549316406,235.0,225.1999969482422,229.07000732421875
2025-05-19,226.39999389648438,237.4499969482422,223.1699981689453,230.14999389648438
2025-05-20,233.00999450683594,233.8699951171875,225.99000549316406,227.50999450683594
2025-05-21,234.8000030517578,235.8000030517578,224.99000549316406,233.44000244140625
2025-05-22,234.67999267578125,234.67999267578125,227.0,228.52999877929688
2025-05-23,228.17999267578125,244.39999389648438,227.25,229.88999938964844
2025-05-26,230.3000030517578,235.99000549316406,224.0,225.5800018310547
2025-05-27,226.6999969482422,229.0,222.66000366210938,225.19000244140625
2025-05-28,229.0,246.99000549316406,223.99000549316406,243.4199981689453
2025-05-29,245.89999389648438,249.8000030517578,237.1999969482422,239.7100067138672
2025-05-30,243.8300018310547,250.19000244140625,236.19000244140625,246.6199951171875
2025-06-02,246.6199951171875,249.5800018310547,240.10000610351562,242.47999572753906
2025-06-03,240.3000030517578,246.4499969482422,240.0,241.10000610351562
2025-06-04,245.0,245.0,238.0,238.72999572753906
2025-06-05,242.83999633789062,286.4700012207031,241.77999877929688,286.4700012207031
2025-06-06,292.0,340.79998779296875,292.0,334.7200012207031
2025-06-09,332.0,401.6600036621094,325.8500061035156,401.6600036621094
2025-06-10,437.0,441.82000732421875,401.6600036621094,441.17999267578125
2025-06-11,441.17999267578125,470.0,437.1000061035156,445.3500061035156
2025-06-12,450.1000061035156,455.0,403.55999755859375,408.0400085449219
2025-06-13,386.0,448.8399963378906,382.0,448.739990234375
2025-06-16,462.3500061035156,478.8999938964844,436.510009765625,441.94000244140625
2025-06-17,442.0,449.30999755859375,423.0899963378906,426.2300109863281
2025-06-18,429.0,431.82000732421875,401.25,403.8699951171875
2025-06-19,403.79998779296875,414.79998779296875,400.0,402.6400146484375
2025-06-20,407.0,415.7900085449219,400.1499938964844,403.8599853515625
2025-06-23,401.8599853515625,444.239990234375,399.8599853515625,423.07000732421875
2025-06-24,430.5,430.79998779296875,411.70001220703125,416.19000244140625
2025-06-25,417.04998779296875,419.80999755859375,405.0,408.0
2025-06-26,412.79998779296875,435.0,405.0,418.2900085449219
2025-06-27,423.79998779296875,460.1099853515625,416.1099853515625,460.1099853515625
2025-06-30,478.25,506.1199951171875,475.20001220703125,506.1199951171875
2025-07-01,537.0,556.75,505.6000061035156,528.9500122070312
2025-07-02,529.0,546.0,518.6500244140625,526.3499755859375
2025-07-03,528.0,552.6500244140625,528.0,552.6500244140625
2025-07-04,576.9500122070312,580.25,533.0,547.5
2025-07-07,553.0,553.0,520.1500244140625,520.1500244140625
2025-07-08,510.0,511.45001220703125,494.1499938964844,494.1499938964844
2025-07-09,482.1000061035156,500.0,469.45001220703125,469.45001220703125
2025-07-10,468.95001220703125,492.0,460.95001220703125,481.0
2025-07-11,481.0,483.75,456.95001220703125,457.3999938964844
2025-07-14,458.8999938964844,458.8999938964844,434.54998779296875,435.54998779296875
